Unnamed: 0,text
490,"<s>hope: The sparrow that is twittering on the edge of my balcony is calling up to me this moment a world of memories that reach over half my lifetime, and a world of hope that stretches farther than any flight of sparrows.</s>"
491,"<s>inspiration: A concerted effort to preserve our heritage is a vital link to our cultural, educational, aesthetic, inspirational, and economic legacies - all of the things that quite literally make us who we are.</s>"
492,<s>love: To love another person is to see the face of God.</s>
493,"<s>success: You just hope that you will get the opportunity to do what you love and pay your bills, and that is being a success as an actor.</s>"
494,<s>quotes: Consciousness is clear; it reflects colors of the vessel.</s>
495,"<s>life: Art is the reason I get up in the morning, but the definition ends there. It doesn't seem fair that I'm living for something I can't even define.</s>"
496,"<s>mind: Ranger Smith, Unemployement and the Possibility of Unperceived Existence If a tree falls in the forest and we're not there,do we fire the park ranger without making a sound?</s>"
497,<s>inspiration: There are not enough days in forever to allow me to fully express the depth of my love for you.</s>
498,"<s>love: Love is not a maybe thing, you know when you love someone.</s>"
499,<s>love: What's a fuck when what I want is love?</s>
500,<s>science: It is interesting to note how many of the great scientific discoveries begin as myths.</s>
501,"<s>inspiration: Life is short,Live it long</s>"
502,<s>arts: Artists don't make objects. Artists make mythologies.</s>
503,<s>romance: You're so beautiful. I can't believe you're almost mine.</s>
504,<s>truth: Sometimes it takes a good fall to really know where you stand</s>
505,"<s>writing: Write the kind of story you would like to read. People will give you all sorts of advice about writing, but if you are not writing something you like, no one else will like it either.</s>"
506,"<s>inspiration: Life is and will ever remain an equation incapable of solution, but it contains certain known factors.</s>"
507,"<s>humor: It seems that the young woman made some indelicate suggestion of a threesome...When I got there, Miss Nash was standing by the hot tub in a small bikini, pointing the business end of a SIG-Sauer P-226 at her fella and concerned members of the hotel staff, while dunking the scantily clad female's head under the water and asking, ""Who's diving for clams now, bitch?</s>"
508,"<s>success: There are no environments where you're only going to win, because life just isn't like that.</s>"
509,"<s>philosophy: This is my simple religion. There is no need for temples; no need for complicated philosophy. Our own brain, our own heart is our temple; the philosophy is kindness.</s>"
510,"<s>science: A true conservationist is a man who knows that the world is not given by his fathers, but borrowed from his children.</s>"
511,"<s>inspiration: We are born into this precious human existence to achieve the uni cation of opposites and become enlightened, or liberated, from the illusion of separation.</s>"
512,<s>success: How one handles success or failure is determined by their early childhood.</s>
513,"<s>philosophy: 9/11 Haiku: Rudy Giuliani, Mayor of New York ""Now you boxcutter, Iraqi Pete, camel fuckersreally pissed me off!</s>"
514,"<s>inspiration: The most intriguing people you will encounter in this life are the people who had insights about you, that you didn't know about yourself.</s>"
515,"<s>friendship: Rare as is true love, true friendship is rarer.</s>"
516,"<s>poetry: Every heart sings a song, incomplete, until another heart whispers back. Those who wish to sing always find a song. At the touch of a lover, everyone becomes a poet.</s>"
517,"<s>success: So cheer up Beloved; for your God is able, He is the maker of all things.</s>"
518,"<s>books: Fill your house with stacks of books, in all the crannies and all the nooks.</s>"
519,"<s>life: Do not go where the path may lead, go instead where there is no path and leave a trail.</s>"
520,"<s>humor: And I would be the first to admit that probably, in a lot of press conferences over the time that I have been in coaching, indulging my own sense of humor at press conferences has not been greatly to my benefit.</s>"
521,<s>science: Science Fiction: Any scientific acclaim that omits God.</s>
522,"<s>god: We tend to be preoccupied by our problems when we have a heightened sense of vulnerability and a diminished sense of power. Today, see each problem as an invitation to prayer.</s>"
523,"<s>inspiration: [B]riefing is not reading. In fact it is the antithesis of reading. Briefing is terse, factual and to the point. Reading is untidy, discursive and perpetually inviting. Briefing closes down a subject, reading opens it up.</s>"
524,"<s>poetry: I lock my door upon myself, And bar them out; but who shall wall Self from myself, most loathed of all?</s>"
525,"<s>faith: I've got a theory, it could be bunnies...I've got a theor-Bunnies aren't just cute like everybody supposesThey've got them hoppy legs and twitchy little noses.And what's with all the carrots-?What do they need such good eyesight for anyway?Bunnies, bunnies it must be bunnies!...or maybe midgets...</s>"
526,"<s>death: We carry the dead with us only until we die too, and then it is we who are borne along for a little while, and then our bearers in their turn drop, and so on into the unimaginable generations.</s>"
527,<s>inspiration: Laughter is good for both the body and the soul.</s>
528,"<s>truth: I can't believe I said it out loud. The truth doesn't set you free, you know. It makes you feel awkward and embarrassed and defenseless and red in the face and horrified and petrified and vulnerable. But free? I don't feel free. I feel like shit.</s>"
529,<s>inspiration: Everything you want is on the other side of fear.</s>
530,"<s>philosophy: I mean really, how could an artistic individual stay grounded in the nitty-gritty of how many minutes per pound meat has to stay in the oven when trying to fathom the creative philosophy behind the greatest artistic minds of the world?</s>"
531,"<s>love: You have within you,right now,everything you need to deal with whatever the world can throw at you.</s>"
532,"<s>humor: And next time you're planning to injure yourself to get me attention, just remember that a little sweet talk works wonders.</s>"
533,"<s>faith: It takes years and maturity to make the discovery that the power of faith is nobler than the power of doubt; and that there is a celestial wisdom in the ingenuous propensity to trust, which belongs to honest and noble natures.</s>"
534,"<s>humor: My books are shelved in different places, depending on the bookstore. Sometimes they can be found in the Mystery section, sometimes in the Humor department, and occasionally even in the Literature aisle, which is somewhat astounding.</s>"
535,<s>quotes: We are half awake and semi conscious.</s>
536,<s>truth: Anyone who is capable of getting themselves made President should on no account be allowed to do the job.</s>
537,"<s>success: The way a team plays as a whole determines its success. You may have the greatest bunch of individual stars in the world, but if they don't play together, the club won't be worth a dime.</s>"
538,"<s>poetry: The rain set early in tonight,The sullen wind was soon awake,It tore the elm-tops down for spite,And did its best to vex the lake:I listened with heart fit to break.When glided in Porphyria; straightShe shut the cold out and the storm,And kneeled and made the cheerless grateBlaze up and all the cottage warm;</s>"
539,"<s>death: My coffee gets increasingly better the more I drink and the closer I come to the bottom of the cup, where all the sugar is. I wonder if life is the same way as we approach the end.</s>"
540,"<s>success: The greater the loyalty of a group toward the group, the greater is the motivation among the members to achieve the goals of the group, and the greater the probability that the group will achieve its goals.</s>"
541,"<s>life: If you live each day as it was your last, someday you'll most certainly be right</s>"
542,<s>faith: Do not ask directions from the people around you. Ask directions from the person who called you.</s>
543,<s>happiness: We are often insane with happiness. We are also very unhappy for reasons neither of us can do anything about. Like being separated.</s>
544,<s>writing: Writing is like sausage making in my view; you'll all be happier in the end if you just eat the final product without knowing what's gone into it.</s>
545,<s>inspiration: To be immortal and then die</s>
546,"<s>inspiration: If I had to choose between betraying my country and betraying my friend, I hope I should have the guts to betray my country.</s>"
547,<s>funny: Dogs have their day but cats have 365.</s>
548,"<s>poetry: A pine tree standeth lonelyIn the North on an upland bare;It standeth whitely shroudedWith snow, and sleepeth there.It dreameth of a Palm treeWhich far in the East alone,In the mournful silence standethOn its ridge of burning stone.</s>"
549,"<s>romance: I loved her as long as a midget. It was gruesome, and then I grew some.</s>"
550,<s>purpose: Life is difficult.</s>
551,<s>life: It is better to create than to learn! Creating is the essence of life.</s>
552,"<s>philosophy: Before hurting anyone, especially those who cannot protect themselves, feel their pain with your heart. Take care of them as your little child.</s>"
553,"<s>god: Becuse God loves us, but the devil takes an interest.</s>"
554,<s>inspiration: Your Presentation is Your Capability.</s>
555,"<s>philosophy: We are all dying to give our lives away to something, maybe. God or Satan, politics or grammar, topology or philately (...) To games or needles, to some other person.</s>"
556,<s>arts: The vitality of a new movement in Art must be gauged by the fury it arouses.</s>
557,"<s>books: She should have done science, not spent all her time with her head in novels. Novels gave you a completely false idea about life, they told lies and they implied there were endings when in reality there were no endings, everything just went on and on and on.</s>"
558,"<s>faith: And if there is no god?You act as if there is, and it's the same thing.</s>"
559,<s>life: You may not always have a comfortable life and you will not always be able to solve all of the world's problems at once but don't ever underestimate the importance you can have because history has shown us that courage can be contagious and hope can take on a life of its own.</s>
560,"<s>success: In Paris, where raillery is so quick to throw emotion out the window, silence, in a roomful of clever people after a story, is the most flattering of all marks of success</s>"
561,<s>faith: just show a little humility. If you know your weaknesses you will not be enslaved by them.</s>
562,<s>hope: Don't despair: despair suggests you are in total control and know what is coming. You don't - surrender to events with hope.</s>
563,"<s>science: Equipped with his five senses, man explores the universe around him and calls the adventure Science.</s>"
564,<s>inspiration: We accept the love we think we deserve.</s>
565,<s>writing: A blank piece of paper is God's way of telling us how hard it is to be God.</s>
566,<s>happiness: The greenest of pastures are right here on earth.</s>
567,<s>books: It wasn't until I started reading and found books they wouldn't let us read in school that I discovered you could be insane and happy and have a good life without being like everybody else.</s>
568,"<s>science: We are biology. We are reminded of this at the beginning and the end, at birth and at death. In between we do what we can to forget.</s>"
569,<s>philosophy: On marriage: You sort of stumble along and reconnect and lose each other and reconnect again.</s>
570,"<s>philosophy: Unfortunately for the good sense of mankind, the fact of their fallibility is far from carrying the weight in their practical judgement, which is always allowed to it in theory; for while every one well knows himself to be fallible, few think it necessary to take any precautions against their own fallibility.</s>"
571,<s>inspiration: If you could only sense how important you are to the lives of those you meet; how important you can be to the people you may never dream of. There is something of yourself that you leave at every meeting with another person.</s>
572,"<s>love: Good night, good night! parting is such sweet sorrow, That I shall say good night till it be morrow.</s>"
573,"<s>happiness: If one were to build the house of happiness, the largest space would be the waiting room.</s>"
574,"<s>philosophy: First Things First ""Where are you?""is the voice of God.""Who am I?""is the voice of your soul.You can't answer Goduntil you answer yourself.Before you come out of hiding,find your identity and your purpose.</s>"
575,"<s>god: We have never heard the devil's side of the story, God wrote all the book.</s>"
576,"<s>poetry: Come away, O human child!To the waters and the wildWith a faery, hand in hand,For the world's more full of weeping than you can understand.</s>"
577,<s>poetry: Don't Worry Be Happy</s>
578,"<s>books: Buying a book is not about obtaining a possession, but about securing a portal.</s>"
579,"<s>humor: It's always amazed me how little attention philosophers, psychologists, or anyone else actually has paid to humor.</s>"
580,"<s>romance: I was afraid. Of getting hurt in other ways. To be truthful, I still am.""His thumb stroked her cheek. ""I would never hurt you.""""I don't think you can promise me that.""She squeezed his bruised fingers. ""But it makes things a bit more equal, to know that I can hurt you, too.""His gaze fell to her lips. He said simply, without any trace of irony, ""You are killing me.</s>"
581,"<s>inspiration: H is for Habit, winners make a habit of doing the things losers don't want to do.</s>"
582,<s>romance: Romantic haste in drama bringstears and sighs when the hero diesbut the curtain fall is finalwhen in life we take the tragic wayThe sunset too is a glorious thingbut with it ends the day.</s>
583,<s>inspiration: Thinking something does not make it true. Wanting something does not make it real.</s>
584,<s>happiness: In the whole history of the world there is but one thing that money cannot buy...to wit--the wag of a dog's tail.</s>
585,<s>death: I am still in the land of the dying; I shall be in the land of the living soon. (his last words)</s>
586,"<s>life: Too many people seem to believe that silence was a void that needed to be filled, even if nothing important was said.</s>"
587,"<s>hope: When you're doing an out-and-out comedy, the notion of preparing for a character - I hope I don't reveal too much of myself here - but, uh, no, I'm not doing anything.</s>"
588,<s>romance: Nothing good ever comes of love. What comes of love is always something better</s>
589,"<s>wisdom: I don't fancy colors of the face, I'm always attracted to colors of the brain.</s>"
590,"<s>hope: Feelings aroused by the touch of someone's hand, the sound of music, the smell of a flower, a beautiful sunset, a work of art, love, laughter, hope and faith - all work on both the unconscious and the conscious aspects of the self, and they have physiological consequences as well.</s>"
591,<s>happiness: Sometimes it just feels really really wonderful to be alive.</s>
592,"<s>success: The way to wealth is as plain as the way to market. It depends chiefly on two words, industry and frugality: that is, waste neither time nor money, but make the best use of both. Without industry and frugality nothing will do, and with them everything.</s>"
593,"<s>faith: As Emmanuel, Cardinal Suhard says, ""To be a witness does not consist in engaging in propaganda, nor even in stirring people up, but in being a living mystery. It means to live in such a way that one's life would not make sense if God did not exist.</s>"
594,"<s>faith: I am the resurrection, and the life: he that believeth in me, though he were dead, yet shall he live: And whosoever liveth and believeth in me shall never die.(John 11:25-26)</s>"
595,<s>funny: I had a dream about you last night.. you were holding a pine cone and introducing him as Gerald.</s>
596,<s>positive: Transform from being a fault-finder and blamer to a happiness-finder and appreciator.</s>
597,"<s>writing: I write almost always in the third person, and I don't think the narrator is male or female anyway. They're both, and young and old, and wise and silly, and sceptical and credulous, and innocent and experienced, all at once. Narrators are not even human - they're sprites.</s>"
598,"<s>religion: The danger today is in believing there are no sick people, there is only a sick society.</s>"
599,"<s>love: Love is an act of endless forgiveness, a tender look which becomes a habit.</s>"
600,<s>books: Everyone creates realities based on their own personal beliefs. These beliefs are so powerful that they can create [expansive or entrapping] realities over and over.~Kuan Yin</s>
601,<s>books: It is what you read when you don't have to that determines what you will be when you can't help it.</s>
602,"<s>life: The ability to discipline yourself to delay gratification in the short term in order to enjoy greater rewards in the long term, is the indispensable prerequisite for success.</s>"
603,<s>love: The greatest gift that you can give to others is the gift of unconditional love and acceptance.</s>
604,"<s>humor: Now, Max, I think we both know your parents aren't missionaries.""I opened my eyes wide. ""No? Well, for God's sake, don't tell them. They'd be crushed. Thinking they're doing the Lord's work and all.</s>"
605,"<s>religion: Atheism is more than just the knowledge that gods do not exist, and that religion is either a mistake or a fraud. Atheism is an attitude, a frame of mind that looks at the world objectively, fearlessly, always trying to understand all things as a part of nature.</s>"
606,<s>success: Why are you going to choose failure when success is an option?</s>
607,"<s>god: Define the word exist, and you'll know whether God exists.</s>"
608,"<s>love: There are only two reasons why you leave someone you're still in love with - either it's the right thing to do, or it's the only thing to do.</s>"
609,"<s>knowledge: We all suffer under a curse, the curse that we know more than we can endure, and there is nothing, absolutely nothing we can do about the force and the lure of this knowledge.</s>"
610,<s>love: We are born in one day. We die in one day. We can change in one day. And we can fall in love in one day. Anything can happen in just one day.</s>
611,"<s>soul: Everyone must leave something behind when he dies . . . Something your hand touched some way so your soul has somewhere to go when you die . . . It doesn't matter what you do, so long as you change something from the way it was before you touched it into something that's like you after you take your hands away.</s>"
612,"<s>education: He was always so zealous and honorable in fulfilling his compact with me, that he made me zealous and honorable in fulfilling mine with him. If he had shown indifference as a master, I have no doubt I should have returned the compliment as a pupil. He gave me no such excuse, and each of us did the other justice.</s>"
613,"<s>love: And maybe that was love. Being so vulnerable and allowing someone else in so far they could hurt you, but they also give you everything.</s>"
614,<s>soul: How much soul can include the self-salvation of sin?</s>
615,"<s>hope: The nature of the enemy's warfare in your life is to cause you to become discouraged and to cast away your confidence. Not that you would necessarily discard your salvation, but you could give up your hope of God's deliverance. The enemy wants to numb you into a coping kind of Christianity that has given up hope of seeing God's resurrection power.</s>"
616,"<s>education: Learning is not attained by chance, it must be sought for with ardor and attended to with diligence.</s>"
617,"<s>science: Somewhere, something incredible is waiting to be known.</s>"
618,"<s>writing: As with all other aspects of the narrative art, you will improve with practice, but practice will never make you perfect. Why should it? What fun would that be?</s>"
619,<s>success: Sound character provides the power with which a person may ride the emergencies of life instead of being overwhelmed by them. Failure is... the highway to success.</s>
620,<s>positive: A Poem Should Be Motionless A poem should be motionlessin its eternal truthsand animated to inspire latent words into action.</s>
621,"<s>hope: Doa yang tulus dan dengan cinta, adalah kekuatan besar yang bisa menyelamatkan siapa pun, termasuk orang yang mendoakannya.</s>"
622,<s>life: Life is a journey that must be traveled no matter how bad the roads and accommodations.</s>
623,<s>humor: Enormous? Did you just call me FAT? I am not fat. - Jace</s>
624,"<s>inspiration: And life is a good thing for a writer. It's where we get our raw material, for a start. We quite like to stop and watch it.</s>"
625,"<s>death: Books are finite, sexual encounters are finite, but the desire to read and to fuck is infinite; it surpasses our own deaths, our fears, our hopes for peace.</s>"
626,<s>humor: Be nice to nerds. You may end up working for them. We all could.</s>
627,<s>death: Death is not the greatest loss in life. The greatest loss is what dies inside us while we live.</s>
628,<s>success: A key to achieving success is to assemble a strong and stable management team.</s>
629,<s>life: Today is a new day. Don't let your history interfere with your destiny! Let today be the day you stop being a victim of your circumstances and start taking action towards the life you want. You have the power and the time to shape your life. Break free from the poisonous victim mentality and embrace the truth of your greatness. You were not meant for a mundane or mediocre life!</s>
630,<s>inspiration: I do not care so much what I am to others as I care what I am to myself.</s>
631,"<s>poetry: And think not you can direct the course of love, for love, if it finds you worthy, directs your course.</s>"
632,"<s>religion: I want Jesus to come back and say 'THATS NOT WHAT I MEANT'""-</s>"
633,"<s>mind: Overheard at McDonalds ""I am become death, the destroyer of worlds.Are you going to finish those fries?</s>"
634,"<s>hope: I hope people remember me as a guy who brought magic to the people. You know, pushed the boundaries of wonder.</s>"
635,<s>wisdom: Your pain is the breaking of the shell that encloses your understanding.</s>
636,<s>life: Keep love in your heart. A life without it is like a sunless garden when the flowers are dead.</s>
637,"<s>poetry: Green was the silence, wet was the light,the month of June trembled like a butterfly.</s>"
638,<s>truth: Don't change your mind just because people are offended; change your mind if you're wrong.</s>
639,<s>death: The dead do not hurt you; only the living do.</s>
640,"<s>arts: The art of war is simple enough. Find out where your enemy is. Get at him as soon as you can. Strike him as hard as you can, and keep moving on.</s>"
641,"<s>education: The purpose of education should not to be to fill you with knowledge, but education should make you hungry for knowledge.</s>"
642,"<s>life: If there was anything that depressed him more than his own cynicism, it was that quite often it still wasn't as cynical as real life.</s>"
643,"<s>philosophy: Some way some how i'm going to be happy i'm going to laugh i'm going to prosper,i feel good that i remain positive thru these mess up times!!!</s>"
644,<s>god: I may not be where I want to be but I'm thankful for not being where I used to be.</s>
645,"<s>knowledge: The fox knows many things, but the hedgehog knows one big thing.</s>"
646,"<s>success: After I won the Oscar, my salary doubled, my friends tripled, my children became more popular at school, my butcher made a pass at me, and my maid hit me up for a raise.</s>"
647,"<s>love: He knew one of the women well, and had shared his universe with her. They had seen the same mountains, and the same trees, although each of them had seem them differently. She knew his weaknesses, his moments of hatred, of despair. Yet she was there at his side. They shared the same universe.</s>"
648,"<s>education: [Homeschooling]...recipe for genius: More of family and less of school, more of parents and less of peers, more creative freedom and less formal lessons.</s>"
649,"<s>philosophy: You know how the tightrope guy at the circus wants everyone to believe his act is an art, but deep down you can see that he's really just hoping he makes it all the way across?</s>"
650,"<s>philosophy: You are not what you think, but you are the reflection of what you think.</s>"
651,"<s>hope: But hope, I can tell you, is an exhausting emotion; perhaps, along with fear, the most exhausting of all. It is like juggling eggs: the hope is the shell, and inside is despair. A single crack and the despair might spill everywhere, stain everything.</s>"
652,<s>books: I love to lose myself in other men's minds.... Books think for me.</s>
653,<s>quotes: Fashion is about two things: the evolution and the opposite.</s>
654,<s>truth: A thing may happen and be a total lie; another thing may not happen and be truer than the truth.</s>
655,<s>romance: Romance is the deepest thing in life. It is deeper than reality.</s>
656,"<s>inspiration: I'm a Midwesterner, and everyone in Ohio is excited. I'm also a New Yorker, and a New Jerseyan, and an American, plus I'm an African-American, and a woman. I know it seems like I'm spreading like algae when I put it this way, but I'd like to think of the prize being distributed to these regions and nations and races.</s>"
657,"<s>life: Don't listen to what anybody says except the people who encourage you. If it's what you want to do and it's within yourself, then keep going and try to do it for the rest of your life.</s>"
658,<s>quotes: The woman is the most perfect doll that i have dressed with delight and admiration.</s>
659,<s>philosophy: Congress shall make no law abridging the freedom of production and trade...</s>
660,<s>arts: Every artist was first an amateur.</s>
661,"<s>hope: I am a beneficiary of the American people's generosity, and I hope we can have comprehensive immigration legislation that allows this country to continue to be enriched by those who were not born here.</s>"
662,"<s>love: God wants us to know that life is a series of beginnings, not endings. Just as graduations are not terminations, but commencements. Creation is an ongoing process, and when we create a perfect world where love and compassion are shared by all, suffering will cease.</s>"
663,<s>success: The real secret of success is enthusiasm.</s>
664,"<s>hope: I just consider myself a piece of the puzzle and I'm lucky enough to be asked or invited to the party, if you will. I hope I can bring some laughs and grimaces to the fans.</s>"
665,"<s>inspiration: It seems to me we can never give up longing and wishing while we are thoroughly alive. There are certain things we feel to be beautiful and good, and we must hunger after them.</s>"
666,<s>romance: I want to try with someone who loves me enough to try with me. I want to grow old looking at the same face every morning. I want to grow old looking at the same face every night at the dinner table. I want to be one of those old couples you see still holding hands and laughing after fifty years of marriage. That's what I want. I want to be someone's forever.</s>
667,"<s>philosophy: Digression is the soul of wit. Take the philosophic asides away from Dante, Milton or Hamlet's father's ghost and what stays is dry bones.</s>"
668,"<s>hope: The charm of fishing is that it is the pursuit of what is elusive but attainable, a perpetual series of occasions for hope.</s>"
669,"<s>inspiration: We either make ourselves miserable, or we make ourselves strong. The amount of work is the same.</s>"
670,<s>love: Let this hell be our heaven.</s>
671,<s>education: Intelligence and education that hasn't been tempered by human affection isn't worth a damn.</s>
672,"<s>life: I told her I'd wait forever for her, but that was before I found somebody else who'd give me a ride home.</s>"
673,<s>inspiration: What would you attempt to do if you knew you could not fail?</s>
674,"<s>humor: When we go to see comedians or funny movies, they don't address the wall behind them; they face us. This is why a game's first job is to entertain through gameplay and secondarily through humor, drama, or other traditional entertainment devices. The humor has to be a gentleman. I mean, it needs to be squeezed in around the game.</s>"
675,"<s>humor: The polls indicated that I was feisty, that I was tough, that I had a sense of humor, but they weren't quite sure if they liked me and they didn't know whether or not that I was sensitive.</s>"
676,<s>knowledge: We give up our backs and allow religious myths to apply the rear naked choke to our minds.</s>
677,"<s>inspiration: When things go bad, don't go with them.</s>"
678,"<s>inspiration: Those three things - autonomy, complexity, and a connection between effort and reward - are, most people will agree, the three qualities that work has to have if it is to be satisfying.</s>"
679,<s>quotes: Quiet people have the loudest minds.</s>
680,<s>inspiration: Life is a barter of choice and consequences.</s>
681,"<s>inspiration: When you are living the best version of yourself, you inspire others to live the best versions of themselves.</s>"
682,"<s>humor: I don't understand how people canstand next to you one year,and next year, they cannot. They're going crazy, screaming. They can't take it that you're there. But last year I was in the same club,walking around,lonely like a motherfucker. Couldn't get a date or a dance. I was too skinny, too something,and now, ""He's just adorable. He's just, oh!</s>"
683,"<s>humor: Practice makes perfect, but nobody's perfect, so why practice?</s>"
684,<s>knowledge: To know much and taste nothing-of what use is that?</s>
685,"<s>philosophy: I try--without success--to stop finding reasons for vanity in anything. When I happen to manage it nonetheless, I feel that I no longer belong to the mortal gang. I am above everything then, above the gods themselves. Perhaps that is what death is: a sensation of great, of extreme superiority.</s>"
686,"<s>philosophy: And, drunk with my own madness, I shouted at him furiously, ""Make life beautiful! Make life beautiful!</s>"
687,"<s>humor: Selling something only to steal it back to sell again is not only dishonest, but highly profitable.</s>"
688,"<s>philosophy: It may be important to great thinkers to examine the world, to explain and despise it. But I think it is only important to love the world, not to despise it, not for us to hate each other, but to be able to regard the world and ourselves and all beings with love, admiration and respect.</s>"
689,"<s>truth: I like the truth, even when it does trouble me.</s>"
690,"<s>inspiration: Cheat your landlord if you can and must, but do not try to shortchange the Muse. It cannot be done. You can't fake quality any more than you can fake a good meal.</s>"
691,"<s>inspiration: Yes, I have tricks in my pocket, I have things up my sleeve. But I am the opposite of a stage magician. He gives you illusion that has the appearance of truth. I give you truth in the pleasant disguise of illusion.</s>"
692,"<s>inspiration: A sense of calm came over me. More and more often I found myself thinking, ""This is where I belong. This is what I came into this world to do.</s>"
693,"<s>truth: The truth is not always beautiful, nor beautiful words the truth.</s>"
694,"<s>philosophy: Cinta memperindah hidup kita sebab pengalaman cinta pada dasarnya indah dan memperindah seluruh semesta. Mencintai seseorang atau sesuatu berarti mengabdikan yang tidak abadi, memuliakan yang tidak bermoral, meninggikan yang rendah, dan memperindah yang buruk rupa. Apapun yang terlihat oleh mata yang menatap penuh cinta selalu kelihatan cantik, selalu indah di mata - Pitirim Sorokin</s>"
695,<s>love: Between hello and goodbye is I love you.</s>
696,"<s>inspiration: The ball laughs, radiant, in the air. He brings her down, puts her to sleep, showers her with compliments, dances with her, and seeing such things never before seen his admirers pity their unborn grandchildren who will never see them.</s>"
697,"<s>life: When a man learns to love, he must bear the risk of hatred.</s>"
698,<s>truth: Be memorable. Say something unforgettable. Be silent.</s>
699,"<s>philosophy: How charming is divine Philosophy! Not harsh, and crabbed as dull fools suppose, But musical as is Apollo's lute, And a perpetual feast of nectar'd sweets, Where no crude surfet raigns.</s>"
700,"<s>romance: Ivy!' I stammered, then glared at Kisten. 'You told Ivy? Thanks a hell of a lot. Want to call my mom next?</s>"
701,"<s>quotes: If everyone, every morning, thought about peace just for a few minutes instead of thinking about what to eat for breakfast we would have peace in the world.</s>"
702,<s>philosophy: How wonderful it is that nobody need wait a single moment before starting to improve the world.</s>
703,"<s>arts: I have seen many storms in my life. Most storms have caught me by surprise, so I had to learn very quickly to look further and understand that I am not capable of controlling the weather, to exercise the art of patience and to respect the fury of nature.</s>"
704,"<s>education: Even those who do not, or cannot, avail themselves of a scientific education, choose to benefit from the technology that is made possible by the scientific education of others.</s>"
705,"<s>philosophy: In meetings philosophy might work,on the field practicality works.</s>"
706,<s>education: To educate a person in the mind but not in morals is to educate a menace to society.</s>
707,"<s>motivation: When I lose the sense of motivation and the sense to prove something as a basketball player, it's time for me to move away from the game.</s>"
708,"<s>humor: I often warn people: ""Somewhere along the way, someone is going to tell you, 'There is no ""I""in team.' What you should tell them is, 'Maybe not. But there is an ""I""in independence, individuality and integrity.</s>"
709,<s>death: The dead know everything but they don't give a damn.</s>
710,<s>wisdom: The most important thing in life is to dare. The most complicated thing in life is to be afraid. The smartest thing in the world is to try to be a moral person.</s>
711,"<s>death: Live or die, but don't poison everything.</s>"
712,<s>life: Each day is God's gift to you. What you do with it is your gift to Him.</s>
713,"<s>inspiration: When you enter a grove peopled with ancient trees, higher than the ordinary, and shutting out the sky with their thickly inter-twined branches, do not the stately shadows of the wood, the stillness of the place, and the awful gloom of this doomed cavern then strike you with the presence of a deity?</s>"
714,"<s>books: ...I tell myself it does not matter what one reads--favorite authors, particular themes--as long as we read something. It is not even important to own the books.</s>"
715,<s>truth: The essence of being human is that one does not seek perfection.</s>
716,<s>life: I can choose either to be a victim of the world or an adventurer in search of treasure. It's all a question of how I view my life.</s>
717,<s>poetry: Exhaust the little moment. Soon it dies.And be it gash or gold it will not comeAgain in this identical disguise.</s>
718,<s>love: Love is the attempt to form a friendship inspired by beauty.</s>
719,"<s>love: You can't hurt me the way you think you can. But even if you could? I would rather die with the taste of you on my tongue than live and never touch you again. I'm in love with you, Mara. I love you. No matter what you do.</s>"
720,"<s>books: When a stargirl cries, she sheds not tears but light.</s>"
721,<s>inspiration: Be mindful. Be grateful. Be positive. Be true. Be kind.</s>
722,"<s>god: We are beautiful because we are sons and daughters of God, not because we look a certain way.</s>"
723,"<s>philosophy: I bargained with Life for a penny,And Life would pay no more, However I begged at eveningWhen I counted my scanty store;For Life is just an employer,He gives you what you ask,But once you have set the wages,Why, you must bear the task.I worked for a menial's hire,Only to learn, dismayed,That any wage I had asked of Life,Life would have paid.</s>"
724,"<s>humor: Oh well... I'd just been thinking, if you had died, you'd have been welcome to share my toilet.</s>"
725,"<s>philosophy: To be a philosopher, just reverse everything you have ever been told...and have a sense of humor doing it.</s>"
726,"<s>knowledge: To be agreeable in society, you must consent to be taught many things which you already know.</s>"
727,<s>love: Love places someone else in the centre of your being and your own self is blurred.</s>
728,"<s>knowledge: An expert is someone who knows some of the worst mistakes that can be made in his subject, and how to avoid them.</s>"
729,"<s>humor: Like all of my friends, she's a lousy judge of character.</s>"
730,"<s>science: Nothing is easier than to admit in words the truth of the universal struggle for life, or more difficult--at least I have found it so--than constantly to bear this conclusion in mind.</s>"
731,"<s>death: He would work through the night and sleep until lunch. There wasn't really much else to do. Make something, and die.</s>"
732,"<s>success: Hope might grant you a wish in the nick of time, Cosmic Ordering grants them all the time.</s>"
733,<s>inspiration: Swirl into joy today by sharing your caring with the world. Be a pillar of positivity.</s>
734,"<s>religion: I need Christ, not something that resembles Him.</s>"
735,<s>inspiration: You get in life what you have the courage to ask for.</s>
736,"<s>religion: I don't try to imagine a personal God; it suffices to stand in awe at the structure of the world, insofar as it allows our inadequate senses to appreciate it.</s>"
737,"<s>mind: My brain is divided into two butterflies, and both are in love with your rose-shaped heart. If you've got the garden, I've got my whole life.</s>"
738,<s>poetry: It is at the edge of the petal that love waits</s>
739,"<s>poetry: How could I live above the water or breathe under it. How could I swim in darkness consumed in an ocean of you? Falling or flying towards you, losing or finding myself in you and beauty was never the word to catch all that you are. For now I know the means of the infinite and it all starts and ends with you.</s>"
